epoch_time,chia_farmed,num_plots,plots_size_PiB,net_size_PiB,win_prob
1621907102,0.0,218,.021072265625000,10369.794,.000002032081411
1621907401,0.0,218,.021072265625000,10367.367,.000002032557121
1621907701,0.0,218,.021072265625000,10388.676,.000002028387989
1621908001,0.0,218,.021072265625000,10390.206,.000002028089301
1621908301,0.0,218,.021072265625000,10418.336,.000002022613364
1621908601,0.0,218,.021072265625000,10448.261,.000002016820370
1621908901,0.0,219,.021168945312500,10456.227,.000002024530006
1621909201,0.0,219,.021168945312500,10459.523,.000002023892037
1621909501,0.0,219,.021168945312500,10444.775,.000002026749768
1621909801,0.0,219,.021168945312500,10443.530,.000002026991382
1621910101,0.0,219,.021168945312500,10451.381,.000002025468721
1621910401,0.0,219,.021168945312500,10454.883,.000002024790264
1621910701,0.0,220,.021265625000000,10438.659,.000002037198935
1621911001,0.0,220,.021265625000000,10476.378,.000002029864233
1621911301,0.0,220,.021265625000000,10473.913,.000002030341955
1621911601,0.0,220,.021265625000000,10470.774,.000002030950625
1621911901,0.0,220,.021265625000000,10466.210,.000002031836261
1621912201,0.0,220,.021265625000000,10493.398,.000002026571850
1621912501,0.0,220,.021265625000000,10486.495,.000002027905892
1621912801,0.0,220,.021265625000000,10467.230,.000002031638265
1621913101,0.0,220,.021265625000000,10468.656,.000002031361523
1621913401,0.0,220,.021265625000000,10464.026,.000002032260336
1621913701,0.0,220,.021265625000000,10481.706,.000002028832424
1621914001,0.0,220,.021265625000000,10463.863,.000002032291993
1621914301,0.0,220,.021265625000000,10458.428,.000002033348128
1621914601,0.0,220,.021265625000000,10466.964,.000002031689895
1621914901,0.0,220,.021265625000000,10474.985,.000002030134172
1621915201,0.0,220,.021265625000000,10465.768,.000002031922072
1621915501,0.0,220,.021265625000000,10484.838,.000002028226377
1621915801,0.0,220,.021265625000000,10466.241,.000002031830243
1621916101,0.0,220,.021265625000000,10485.701,.000002028059449
1621916401,0.0,220,.021265625000000,10496.785,.000002025917935
1621916701,0.0,220,.021265625000000,10504.451,.000002024439449
1621917001,0.0,220,.021265625000000,10493.213,.000002026607579
1621917301,0.0,220,.021265625000000,10493.487,.000002026554661
1621917601,0.0,220,.021265625000000,10476.896,.000002029763872
1621917901,0.0,220,.021265625000000,10488.149,.000002027586087
1621918201,0.0,220,.021265625000000,10461.613,.000002032729082
1621918501,0.0,220,.021265625000000,10475.567,.000002030021382
1621918801,0.0,220,.021265625000000,10479.324,.000002029293588
1621919101,0.0,220,.021265625000000,10478.746,.000002029405522
1621919401,0.0,220,.021265625000000,10457.600,.000002033509122
1621919701,0.0,220,.021265625000000,10438.636,.000002037203423
1621920001,0.0,220,.021265625000000,10452.104,.000002034578396
1621920301,0.0,220,.021265625000000,10466.186,.000002031840920
1621920601,0.0,220,.021265625000000,10477.665,.000002029614899
1621920901,0.0,220,.021265625000000,10494.985,.000002026265401
1621921201,0.0,220,.021265625000000,10500.335,.000002025233004
1621921501,0.0,220,.021265625000000,10502.225,.000002024868539
1621921801,0.0,220,.021265625000000,10509.594,.000002023448765
1621922101,0.0,220,.021265625000000,10518.979,.000002021643450
1621922401,0.0,220,.021265625000000,10527.168,.000002020070830
1621922701,0.0,220,.021265625000000,10527.732,.000002019962609
1621923001,0.0,220,.021265625000000,10529.228,.000002019675611
1621923301,0.0,220,.021265625000000,10535.441,.000002018484560
1621923601,0.0,220,.021265625000000,10523.167,.000002020838878
1621923901,0.0,220,.021265625000000,10513.874,.000002022625057
1621924201,0.0,220,.021265625000000,10513.040,.000002022785512
1621924501,0.0,220,.021265625000000,10562.698,.000002013275869
1621924801,0.0,220,.021265625000000,10576.617,.000002010626365
1621925101,0.0,220,.021265625000000,10577.809,.000002010399790
1621925401,0.0,220,.021265625000000,10572.461,.000002011416736
1621925701,0.0,220,.021265625000000,10601.337,.000002005938024
1621926001,0.0,220,.021265625000000,10597.172,.000002006726417
1621926301,0.0,220,.021265625000000,10597.748,.000002006617349
1621926601,0.0,220,.021265625000000,10599.026,.000002006375397
1621926902,0.0,220,.021265625000000,10563.720,.000002013081092
1621927201,0.0,220,.021265625000000,10563.237,.000002013173140
1621927501,0.0,220,.021265625000000,10571.892,.000002011524994
1621927801,0.0,220,.021265625000000,10568.132,.000002012240668
1621928101,0.0,220,.021265625000000,10576.267,.000002010692903
1621928401,0.0,220,.021265625000000,10556.213,.000002014512685
1621928701,0.0,220,.021265625000000,10561.853,.000002013436941
1621929001,0.0,220,.021265625000000,10580.977,.000002009797866
1621929301,0.0,220,.021265625000000,10577.085,.000002010537402
1621929601,0.0,220,.021265625000000,10593.668,.000002007390169
1621929901,0.0,220,.021265625000000,10578.136,.000002010337643
1621930201,0.0,220,.021265625000000,10588.420,.000002008385103
1621930501,0.0,220,.021265625000000,10581.232,.000002009749431
1621930801,0.0,220,.021265625000000,10565.918,.000002012662316
1621931101,0.0,220,.021265625000000,10564.097,.000002013009251
1621931401,0.0,220,.021265625000000,10567.245,.000002012409573
1621931701,0.0,220,.021265625000000,10575.388,.000002010860027
1621932001,0.0,220,.021265625000000,10599.401,.000002006304412
1621932301,0.0,220,.021265625000000,10613.073,.000002003719846
1621932601,0.0,220,.021265625000000,10625.796,.000002001320654
1621932901,0.0,220,.021265625000000,10609.478,.000002004398802
1621933201,0.0,220,.021265625000000,10632.523,.000002000054455
1621933501,0.0,220,.021265625000000,10637.821,.000001999058359
1621933801,0.0,220,.021265625000000,10653.376,.000001996139533
1621934101,0.0,220,.021265625000000,10677.144,.000001991696000
1621934401,0.0,220,.021265625000000,10668.945,.000001993226603
1621934701,0.0,220,.021265625000000,10650.780,.000001996626068
1621935001,0.0,220,.021265625000000,10630.602,.000002000415874
1621935301,0.0,220,.021265625000000,10619.858,.000002002439674
1621935601,0.0,220,.021265625000000,10613.160,.000002003703421
1621935901,0.0,220,.021265625000000,10600.833,.000002006033393
1621936201,0.0,220,.021265625000000,10623.639,.000002001726997
1621936501,0.0,220,.021265625000000,10664.169,.000001994119279
1621936801,0.0,220,.021265625000000,10660.864,.000001994737480
1621937101,0.0,220,.021265625000000,10662.230,.000001994481923
1621937401,0.0,220,.021265625000000,10651.354,.000001996518470
1621937701,0.0,220,.021265625000000,10655.018,.000001995831916
1621938002,0.0,220,.021265625000000,10659.392,.000001995012942
1621938301,0.0,221,.021361328125000,10644.050,.000002006879723
1621938601,0.0,221,.021361328125000,10623.245,.000002010810079
1621938901,0.0,221,.021361328125000,10610.857,.000002013157667
1621939201,0.0,221,.021361328125000,10595.879,.000002016003403
1621939501,0.0,221,.021361328125000,10589.979,.000002017126580
1621939801,0.0,221,.021361328125000,10599.994,.000002015220775
1621940101,0.0,221,.021361328125000,10609.477,.000002013419523
1621940401,0.0,221,.021361328125000,10596.527,.000002015880120
1621940701,0.0,221,.021361328125000,10603.360,.000002014581050
1621941001,0.0,221,.021361328125000,10613.499,.000002012656535
1621941301,0.0,221,.021361328125000,10611.776,.000002012983323
1621941601,0.0,221,.021361328125000,10608.624,.000002013581414
1621941901,0.0,221,.021361328125000,10625.375,.000002010406985
1621942201,0.0,221,.021361328125000,10620.899,.000002011254237
1621942501,0.0,221,.021361328125000,10614.761,.000002012417248
1621942801,0.0,221,.021361328125000,10630.339,.000002009468195
1621943102,0.0,221,.021361328125000,10657.844,.000002004282303
1621943401,0.0,221,.021361328125000,10654.190,.000002004969699
1621943701,0.0,221,.021361328125000,10647.123,.000002006300493
1621944001,0.0,221,.021361328125000,10631.205,.000002009304507
1621944301,0.0,221,.021361328125000,10619.029,.000002011608417
1621944601,0.0,221,.021361328125000,10627.112,.000002010078384
1621944901,0.0,221,.021361328125000,10641.162,.000002007424388
1621945201,0.0,221,.021361328125000,10656.048,.000002004620111
1621945501,0.0,221,.021361328125000,10642.470,.000002007177668
1621945801,0.0,221,.021361328125000,10635.989,.000002008400734
1621946101,0.0,221,.021361328125000,10632.142,.000002009127429
1621946401,0.0,221,.021361328125000,10611.334,.000002013067171
1621946701,0.0,221,.021361328125000,10620.989,.000002011237195
1621947001,0.0,221,.021361328125000,10597.466,.000002015701501
1621947301,0.0,221,.021361328125000,10595.313,.000002016111097
1621947601,0.0,221,.021361328125000,10571.549,.000002020643155
1621947901,0.0,221,.021361328125000,10589.334,.000002017249444
1621948201,0.0,221,.021361328125000,10584.073,.000002018252153
1621948501,0.0,221,.021361328125000,10588.031,.000002017497693
1621948801,0.0,221,.021361328125000,10589.571,.000002017204297
1621949101,0.0,221,.021361328125000,10597.791,.000002015639686
1621949401,0.0,221,.021361328125000,10602.322,.000002014778283
1621949701,0.0,221,.021361328125000,10610.081,.000002013304905
1621950001,0.0,221,.021361328125000,10596.438,.000002015897051
1621950301,0.0,221,.021361328125000,10594.310,.000002016301970
1621950601,0.0,221,.021361328125000,10629.262,.000002009671802
1621950901,0.0,221,.021361328125000,10636.682,.000002008269883
1621951201,0.0,221,.021361328125000,10641.821,.000002007300078
1621951501,0.0,221,.021361328125000,10624.857,.000002010505000
1621951801,0.0,221,.021361328125000,10629.438,.000002009638526
1621952101,0.0,222,.021458007812500,10612.360,.000002021982651
1621952401,0.0,222,.021458007812500,10646.180,.000002015559366
1621952701,0.0,222,.021458007812500,10653.435,.000002014186768
1621953001,0.0,222,.021458007812500,10674.941,.000002010128937
1621953301,0.0,222,.021458007812500,10672.904,.000002010512585
1621953601,0.0,222,.021458007812500,10690.300,.000002007240939
1621953901,0.0,222,.021458007812500,10692.211,.000002006882188
1621954201,0.0,222,.021458007812500,10678.981,.000002009368479
1621954501,0.0,222,.021458007812500,10688.819,.000002007519054
1621954801,0.0,222,.021458007812500,10693.044,.000002006725850
1621955101,0.0,222,.021458007812500,10680.746,.000002009036429
1621955401,0.0,222,.021458007812500,10672.399,.000002010607719
1621955701,0.0,222,.021458007812500,10670.907,.000002010888841
1621956001,0.0,222,.021458007812500,10672.328,.000002010621095
1621956301,0.0,222,.021458007812500,10678.195,.000002009516384
1621956601,0.0,222,.021458007812500,10677.727,.000002009604460
1621956901,0.0,222,.021458007812500,10687.627,.000002007742954
1621957201,0.0,222,.021458007812500,10671.116,.000002010849456
1621957501,0.0,222,.021458007812500,10678.210,.000002009513561
1621957801,0.0,222,.021458007812500,10712.426,.000002003095079
1621958101,0.0,222,.021458007812500,10691.114,.000002007088111
1621958401,0.0,222,.021458007812500,10707.852,.000002003950728
1621958701,0.0,222,.021458007812500,10695.634,.000002006239911
1621959001,0.0,222,.021458007812500,10688.897,.000002007504405
1621959301,0.0,222,.021458007812500,10698.662,.000002005672093
1621959601,0.0,222,.021458007812500,10701.365,.000002005165491
1621959901,0.0,222,.021458007812500,10707.558,.000002004005751
1621960201,0.0,222,.021458007812500,10712.152,.000002003146315
1621960501,0.0,222,.021458007812500,10713.624,.000002002871093
1621960801,0.0,222,.021458007812500,10725.001,.000002000746462
1621961101,0.0,222,.021458007812500,10719.788,.000002001719419
1621961401,0.0,222,.021458007812500,10726.988,.000002000375856
1621961701,0.0,222,.021458007812500,10727.344,.000002000309471
1621962001,0.0,222,.021458007812500,10729.301,.000001999944620
1621962301,0.0,222,.021458007812500,10714.336,.000002002737996
1621962601,0.0,222,.021458007812500,10724.328,.000002000872018
1621962901,0.0,222,.021458007812500,10729.325,.000001999940146
1621963201,0.0,222,.021458007812500,10745.300,.000001996966842
1621963501,0.0,222,.021458007812500,10753.113,.000001995515885
1621963801,0.0,222,.021458007812500,10763.180,.000001993649443
1621964101,0.0,222,.021458007812500,10770.218,.000001992346655
1621964401,0.0,222,.021458007812500,10761.830,.000001993899533
1621964701,0.0,222,.021458007812500,10784.232,.000001989757621
1621965001,0.0,222,.021458007812500,10805.673,.000001985809473
1621965301,0.0,222,.021458007812500,10785.262,.000001989567598
1621965601,0.0,222,.021458007812500,10784.580,.000001989693415
1621965901,0.0,223,.021554687500000,10800.912,.000001995635877
1621966201,0.0,223,.021554687500000,10798.788,.000001996028396
1621966501,0.0,223,.021554687500000,10781.831,.000001999167627
1621966801,0.0,223,.021554687500000,10771.946,.000002001002186
1621967101,0.0,223,.021554687500000,10767.734,.000002001784915
1621967401,0.0,223,.021554687500000,10762.146,.000002002824297
1621967701,0.0,223,.021554687500000,10779.040,.000001999685268
1621968001,0.0,223,.021554687500000,10821.407,.000001991856280
1621968301,0.0,223,.021554687500000,10828.241,.000001990599165
1621968601,0.0,223,.021554687500000,10831.915,.000001989923988
1621968901,0.0,223,.021554687500000,10837.246,.000001988945115
1621969201,0.0,223,.021554687500000,10838.199,.000001988770228
1621969501,0.0,223,.021554687500000,10824.097,.000001991361265
1621969801,0.0,223,.021554687500000,10862.008,.000001984410939
1621970101,0.0,223,.021554687500000,10856.933,.000001985338538
1621970401,0.0,223,.021554687500000,10862.412,.000001984337134
1621970701,0.0,223,.021554687500000,10863.891,.000001984066988
1621971001,0.0,223,.021554687500000,10863.865,.000001984071736
1621971301,0.0,223,.021554687500000,10889.396,.000001979419932
1621971601,0.0,223,.021554687500000,10868.187,.000001983282722
1621971901,0.0,223,.021554687500000,10863.811,.000001984081598
1621972201,0.0,223,.021554687500000,10886.482,.000001979949767
1621972501,0.0,223,.021554687500000,10896.366,.000001978153771
1621972801,0.0,223,.021554687500000,10920.245,.000001973828197
1621973101,0.0,223,.021554687500000,10896.054,.000001978210414
1621973401,0.0,223,.021554687500000,10887.024,.000001979851197
1621973701,0.0,223,.021554687500000,10881.621,.000001980834243
1621974001,0.0,223,.021554687500000,10878.153,.000001981465741
1621974301,0.0,223,.021554687500000,10869.949,.000001982961235
1621974601,0.0,223,.021554687500000,10873.606,.000001982294328
1621974901,0.0,223,.021554687500000,10903.899,.000001976787156
1621975201,0.0,223,.021554687500000,10936.265,.000001970936832
1621975501,0.0,223,.021554687500000,10957.745,.000001967073289
1621975801,0.0,223,.021554687500000,10948.421,.000001968748507
1621976101,0.0,223,.021554687500000,10955.449,.000001967485540
1621976401,0.0,223,.021554687500000,10966.363,.000001965527449
1621976702,0.0,223,.021554687500000,10952.166,.000001968075310
1621977001,0.0,223,.021554687500000,10957.466,.000001967123375
1621977301,0.0,223,.021554687500000,11002.196,.000001959125932
1621977601,0.0,223,.021554687500000,11019.325,.000001956080567
1621977901,0.0,223,.021554687500000,11030.391,.000001954118172
1621978201,0.0,223,.021554687500000,11053.287,.000001950070372
1621978501,0.0,223,.021554687500000,11056.576,.000001949490285
1621978801,0.0,223,.021554687500000,11049.555,.000001950729011
1621979101,0.0,223,.021554687500000,11055.109,.000001949748980
1621979401,0.0,223,.021554687500000,11048.772,.000001950867254
1621979701,0.0,223,.021554687500000,11055.923,.000001949605428
1621980001,0.0,223,.021554687500000,11071.810,.000001946807929
1621980301,0.0,223,.021554687500000,11081.302,.000001945140336
1621980601,0.0,223,.021554687500000,11080.592,.000001945264973
1621980901,0.0,223,.021554687500000,11054.266,.000001949897668
1621981201,0.0,223,.021554687500000,11090.645,.000001943501707
1621981501,0.0,223,.021554687500000,11096.611,.000001942456800
1621981801,0.0,223,.021554687500000,11093.585,.000001942986644
1621982101,0.0,223,.021554687500000,11115.682,.000001939124158
1621982401,0.0,223,.021554687500000,11104.236,.000001941122964
1621982701,0.0,223,.021554687500000,11088.615,.000001943857506
1621983001,0.0,223,.021554687500000,11096.910,.000001942404462
1621983301,0.0,223,.021554687500000,11079.610,.000001945437384
1621983601,0.0,223,.021554687500000,11082.245,.000001944974822
1621983901,0.0,223,.021554687500000,11083.852,.000001944692828
1621984201,0.0,223,.021554687500000,11088.592,.000001943861538
1621984501,0.0,223,.021554687500000,11078.052,.000001945710987
1621984801,0.0,223,.021554687500000,11095.043,.000001942731317
1621985101,0.0,223,.021554687500000,11073.550,.000001946502025
1621985401,0.0,223,.021554687500000,11120.405,.000001938300583
1621985701,0.0,223,.021554687500000,11142.795,.000001934405820
1621986001,0.0,223,.021554687500000,11169.750,.000001929737684
1621986301,0.0,223,.021554687500000,11167.838,.000001930068066
1621986602,0.0,223,.021554687500000,11167.694,.000001930092953
1621986901,0.0,223,.021554687500000,11188.634,.000001926480703
1621987201,0.0,223,.021554687500000,11181.118,.000001927775692
1621987501,0.0,223,.021554687500000,11180.780,.000001927833970
1621987801,0.0,223,.021554687500000,11206.642,.000001923385033
1621988101,0.0,223,.021554687500000,11196.236,.000001925172665
1621988401,0.0,223,.021554687500000,11171.414,.000001929450246
1621988701,0.0,223,.021554687500000,11156.430,.000001932041656
1621989001,0.0,223,.021554687500000,11157.945,.000001931779328
1621989301,0.0,223,.021554687500000,11136.604,.000001935481184
1621989601,0.0,223,.021554687500000,11146.471,.000001933767871
1621989901,0.0,223,.021554687500000,11147.599,.000001933572197
1621990201,0.0,223,.021554687500000,11147.438,.000001933600124
1621990501,0.0,223,.021554687500000,11149.515,.000001933239921
1621990801,0.0,223,.021554687500000,11155.257,.000001932244815
1621991101,0.0,223,.021554687500000,11160.640,.000001931312854
1621991401,0.0,223,.021554687500000,11198.014,.000001924866989
1621991701,0.0,223,.021554687500000,11185.248,.000001927063888
1621992001,0.0,223,.021554687500000,11181.131,.000001927773451
1621992301,0.0,223,.021554687500000,11183.315,.000001927396974
1621992601,0.0,223,.021554687500000,11205.817,.000001923526637
1621992901,0.0,224,.021650390625000,11208.104,.000001931672888
1621993201,0.0,224,.021650390625000,11230.634,.000001927797720
1621993501,0.0,224,.021650390625000,11257.683,.000001923165772
1621993801,0.0,224,.021650390625000,11238.842,.000001926389802
1621994101,0.0,224,.021650390625000,11232.806,.000001927424957
1621994401,0.0,224,.021650390625000,11260.912,.000001922614316
1621994701,0.0,224,.021650390625000,11265.052,.000001921907739
1621995001,0.0,224,.021650390625000,11271.180,.000001920862822
1621995301,0.0,224,.021650390625000,11265.821,.000001921776550
1621995601,0.0,224,.021650390625000,11277.569,.000001919774609
1621995901,0.0,224,.021650390625000,11305.057,.000001915106719
1621996201,0.0,224,.021650390625000,11320.430,.000001912506028
1621996501,0.0,224,.021650390625000,11310.077,.000001914256695
1621996801,0.0,224,.021650390625000,11302.456,.000001915547437
1621997101,0.0,224,.021650390625000,11286.467,.000001918261101
1621997401,0.0,224,.021650390625000,11297.958,.000001916310064
1621997701,0.0,224,.021650390625000,11295.015,.000001916809373
1621998001,0.0,225,.021747070312500,11307.549,.000001923234673
1621998301,0.0,225,.021747070312500,11314.599,.000001922036327
1621998601,0.0,225,.021747070312500,11315.264,.000001921923369
1621998901,0.0,225,.021747070312500,11326.167,.000001920073252
1621999201,0.0,225,.021747070312500,11323.725,.000001920487323
1621999501,0.0,225,.021747070312500,11372.272,.000001912288970
1621999801,0.0,225,.021747070312500,11354.704,.000001915247664
1622000101,0.0,225,.021747070312500,11361.924,.000001914030608
1622000401,0.0,225,.021747070312500,11352.597,.000001915603126
1622000701,0.0,225,.021747070312500,11347.803,.000001916412393
1622001001,0.0,225,.021747070312500,11344.090,.000001917039649
1622001301,0.0,225,.021747070312500,11341.691,.000001917445142
1622001601,0.0,225,.021747070312500,11334.083,.000001918732226
1622001901,0.0,225,.021747070312500,11339.336,.000001917843365
1622002201,0.0,225,.021747070312500,11316.245,.000001921756758
1622002501,0.0,225,.021747070312500,11312.643,.000001922368655
1622002801,0.0,225,.021747070312500,11315.565,.000001921872245
1622003101,0.0,225,.021747070312500,11320.026,.000001921114873
1622003401,0.0,225,.021747070312500,11341.546,.000001917469656
1622003701,0.0,225,.021747070312500,11369.747,.000001912713652
1622004001,0.0,225,.021747070312500,11372.787,.000001912202375
1622004301,0.0,225,.021747070312500,11373.316,.000001912113433
1622004601,0.0,225,.021747070312500,11362.965,.000001913855258
1622004901,0.0,225,.021747070312500,11371.194,.000001912470257
1622005201,0.0,225,.021747070312500,11351.779,.000001915741163
1622005501,0.0,225,.021747070312500,11373.539,.000001912075943
1622005801,0.0,225,.021747070312500,11362.819,.000001913879849
1622006101,0.0,225,.021747070312500,11365.067,.000001913501285
1622006401,0.0,226,.021842773437500,11384.672,.000001918612449
1622006701,0.0,226,.021842773437500,11423.391,.000001912109411
1622007001,0.0,226,.021842773437500,11412.802,.000001913883500
1622007301,0.0,226,.021842773437500,11434.574,.000001910239370
1622007601,0.0,226,.021842773437500,11457.841,.000001906360320
1622007901,0.0,226,.021842773437500,11448.208,.000001907964411
1622008201,0.0,226,.021842773437500,11472.151,.000001903982386
1622008501,0.0,226,.021842773437500,11481.633,.000001902410000
1622008801,0.0,226,.021842773437500,11508.906,.000001897901802
1622009101,0.0,226,.021842773437500,11524.321,.000001895363157
1622009401,0.0,226,.021842773437500,11528.874,.000001894614637
1622009701,0.0,226,.021842773437500,11564.493,.000001888779165
1622010001,0.0,226,.021842773437500,11570.058,.000001887870694
1622010301,0.0,226,.021842773437500,11598.794,.000001883193497
1622010601,0.0,226,.021842773437500,11607.694,.000001881749591
1622010901,0.0,226,.021842773437500,11592.652,.000001884191247
1622011201,0.0,226,.021842773437500,11591.014,.000001884457514
1622011501,0.0,226,.021842773437500,11577.138,.000001886716167
1622011801,0.0,226,.021842773437500,11570.693,.000001887767088
1622012101,0.0,226,.021842773437500,11551.937,.000001890832112
1622012401,0.0,226,.021842773437500,11564.371,.000001888799091
1622012701,0.0,226,.021842773437500,11554.056,.000001890485335
1622013001,0.0,226,.021842773437500,11559.073,.000001889664805
1622013301,0.0,226,.021842773437500,11559.249,.000001889636034
1622013601,0.0,226,.021842773437500,11561.767,.000001889224496
1622013901,0.0,226,.021842773437500,11541.148,.000001892599716
1622014201,0.0,226,.021842773437500,11532.234,.000001894062628
1622014501,0.0,226,.021842773437500,11559.699,.000001889562473
1622014801,0.0,226,.021842773437500,11562.319,.000001889134302
1622015101,0.0,226,.021842773437500,11572.051,.000001887545555
1622015401,0.0,226,.021842773437500,11598.176,.000001883293841
1622015701,0.0,226,.021842773437500,11612.552,.000001880962379
1622016001,0.0,226,.021842773437500,11624.196,.000001879078212
1622016301,0.0,226,.021842773437500,11620.568,.000001879664869
1622016601,0.0,226,.021842773437500,11622.436,.000001879362763
1622016902,0.0,226,.021842773437500,11621.823,.000001879461891
1622017201,0.0,226,.021842773437500,11616.277,.000001880359209
1622017501,0.0,226,.021842773437500,11637.184,.000001876981015
1622017801,0.0,226,.021842773437500,11690.895,.000001868357678
1622018101,0.0,226,.021842773437500,11697.170,.000001867355389
1622018401,0.0,226,.021842773437500,11721.253,.000001863518638
1622018701,0.0,226,.021842773437500,11756.895,.000001857869228
1622019001,0.0,226,.021842773437500,11771.736,.000001855526953
1622019301,0.0,226,.021842773437500,11770.253,.000001855760741
1622019601,0.0,226,.021842773437500,11783.635,.000001853653260
1622019901,0.0,226,.021842773437500,11771.978,.000001855488808
1622020201,0.0,227,.021939453125000,11761.985,.000001865284909
1622020501,0.0,227,.021939453125000,11758.596,.000001865822511
1622020801,0.0,227,.021939453125000,11742.255,.000001868419066
1622021101,0.0,227,.021939453125000,11737.929,.000001869107670
1622021401,0.0,227,.021939453125000,11744.099,.000001868125696
1622021701,0.0,227,.021939453125000,11734.217,.000001869698943
1622022001,0.0,227,.021939453125000,11734.550,.000001869645885
1622022301,0.0,227,.021939453125000,11741.809,.000001868490036
1622022601,0.0,227,.021939453125000,11746.386,.000001867761975
1622022901,0.0,227,.021939453125000,11776.734,.000001862948855
1622023201,0.0,227,.021939453125000,11791.926,.000001860548745
1622023501,0.0,227,.021939453125000,11776.587,.000001862972109
1622023801,0.0,227,.021939453125000,11773.961,.000001863387616
1622024101,0.0,227,.021939453125000,11791.920,.000001860549692
1622024401,0.0,227,.021939453125000,11816.331,.000001856706038
1622024701,0.0,227,.021939453125000,11827.221,.000001854996463
1622025001,0.0,227,.021939453125000,11854.054,.000001850797467
1622025301,0.0,227,.021939453125000,11880.023,.000001846751738
1622025601,0.0,227,.021939453125000,11926.442,.000001839563981
1622025901,0.0,227,.021939453125000,11949.531,.000001836009557
1622026201,0.0,227,.021939453125000,11940.966,.000001837326488
1622026501,0.0,227,.021939453125000,11955.942,.000001835025054
1622026801,0.0,227,.021939453125000,11963.068,.000001833931991
1622027101,0.0,227,.021939453125000,11968.525,.000001833095817
1622027401,0.0,227,.021939453125000,11985.695,.000001830469832
1622027701,0.0,227,.021939453125000,11971.266,.000001832676103
1622028001,0.0,227,.021939453125000,11980.019,.000001831337089
1622028301,0.0,227,.021939453125000,11980.286,.000001831296274
1622028601,0.0,227,.021939453125000,12014.493,.000001826082309
1622028901,0.0,227,.021939453125000,11994.309,.000001829155237
1622029201,0.0,227,.021939453125000,11999.233,.000001828404625
1622029501,0.0,227,.021939453125000,11995.710,.000001828941607
1622029801,0.0,227,.021939453125000,12009.633,.000001826821279
1622030101,0.0,227,.021939453125000,12015.971,.000001825857695
1622030401,0.0,227,.021939453125000,12012.802,.000001826339360
1622030701,0.0,227,.021939453125000,12011.975,.000001826465100
1622031001,0.0,227,.021939453125000,12017.601,.000001825610046
1622031301,0.0,227,.021939453125000,12018.324,.000001825500221
1622031601,0.0,227,.021939453125000,12009.690,.000001826812609
1622031901,0.0,227,.021939453125000,12020.510,.000001825168243
1622032201,0.0,227,.021939453125000,12017.030,.000001825696792
1622032501,0.0,227,.021939453125000,11991.519,.000001829580816
1622032801,0.0,227,.021939453125000,12006.532,.000001827293103
1622033101,0.0,227,.021939453125000,11998.599,.000001828501237
1622033401,0.0,227,.021939453125000,12010.822,.000001826640435
1622033701,0.0,227,.021939453125000,12019.608,.000001825305211
1622034001,0.0,227,.021939453125000,12031.148,.000001823554420
1622034301,0.0,227,.021939453125000,12035.672,.000001822868978
1622034601,0.0,227,.021939453125000,12048.430,.000001820938755
1622034901,0.0,227,.021939453125000,12063.400,.000001818679072
1622035201,0.0,227,.021939453125000,12054.137,.000001820076636
1622035501,0.0,227,.021939453125000,12040.820,.000001822089618
1622035801,0.0,227,.021939453125000,12041.187,.000001822034083
1622036101,0.0,227,.021939453125000,12047.449,.000001821087030
1622036401,0.0,227,.021939453125000,12036.691,.000001822714658
1622036701,0.0,227,.021939453125000,12050.052,.000001820693647
1622037001,0.0,227,.021939453125000,12057.738,.000001819533077
1622037301,0.0,227,.021939453125000,12055.340,.000001819895011
1622037601,0.0,227,.021939453125000,12073.061,.000001817223745
1622037901,0.0,227,.021939453125000,12058.348,.000001819441031
1622038201,0.0,227,.021939453125000,12051.903,.000001820414014
1622038501,0.0,227,.021939453125000,12043.868,.000001821628493
1622038801,0.0,227,.021939453125000,12029.186,.000001823851848
1622039101,0.0,227,.021939453125000,12017.408,.000001825639366
1622039401,0.0,227,.021939453125000,12007.056,.000001827213358
1622039701,0.0,227,.021939453125000,12017.317,.000001825653190
1622040001,0.0,227,.021939453125000,12026.518,.000001824256457
1622040301,0.0,227,.021939453125000,12032.507,.000001823348461
1622040601,0.0,227,.021939453125000,12034.513,.000001823044532
1622040901,0.0,227,.021939453125000,12066.883,.000001818154126
1622041201,0.0,227,.021939453125000,12072.493,.000001817309243
1622041501,0.0,227,.021939453125000,12070.667,.000001817584158
1622041801,0.0,227,.021939453125000,12073.089,.000001817219530
1622042101,0.0,227,.021939453125000,12091.050,.000001814520089
1622042401,0.0,227,.021939453125000,12081.053,.000001816021593
1622042701,0.0,227,.021939453125000,12055.777,.000001819829043
1622043001,0.0,227,.021939453125000,12063.867,.000001818608670
1622043301,0.0,227,.021939453125000,12038.887,.000001822382179
1622043601,0.0,227,.021939453125000,12015.149,.000001825982609
1622043901,0.0,227,.021939453125000,12049.790,.000001820733234
1622044201,0.0,227,.021939453125000,12053.015,.000001820246064
1622044501,0.0,227,.021939453125000,12062.446,.000001818822909
1622044801,0.0,227,.021939453125000,12083.790,.000001815610261
1622045101,0.0,227,.021939453125000,12098.378,.000001813421032
1622045401,0.0,227,.021939453125000,12118.204,.000001810454183
1622045701,0.0,227,.021939453125000,12115.286,.000001810890236
1622046001,0.0,227,.021939453125000,12087.671,.000001815027322
1622046301,0.0,228,.022035156250000,12078.385,.000001824346239
